"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063928,NaN,"ms/op",OR10x250-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064060,NaN,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063664,NaN,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063607,NaN,"ms/op",OR10x250-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063548,NaN,"ms/op",OR10x250-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063755,NaN,"ms/op",OR10x250-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064182,NaN,"ms/op",OR10x250-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063264,NaN,"ms/op",OR10x250-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.084882,NaN,"ms/op",OR10x250-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064932,NaN,"ms/op",OR10x250-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064394,NaN,"ms/op",OR10x250-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063945,NaN,"ms/op",OR10x250-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.065899,NaN,"ms/op",OR10x250-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064215,NaN,"ms/op",OR10x250-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063439,NaN,"ms/op",OR10x250-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063830,NaN,"ms/op",OR10x250-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063980,NaN,"ms/op",OR10x250-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063433,NaN,"ms/op",OR10x250-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064049,NaN,"ms/op",OR10x250-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064495,NaN,"ms/op",OR10x250-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063659,NaN,"ms/op",OR10x250-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064061,NaN,"ms/op",OR10x250-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064272,NaN,"ms/op",OR10x250-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063638,NaN,"ms/op",OR10x250-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063356,NaN,"ms/op",OR10x250-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063473,NaN,"ms/op",OR10x250-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.063400,NaN,"ms/op",OR10x250-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.064181,NaN,"ms/op",OR10x250-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.421289,NaN,"ms/op",OR10x100-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.425336,NaN,"ms/op",OR10x100-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.427389,NaN,"ms/op",OR10x100-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.426703,NaN,"ms/op",OR10x100-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.417484,NaN,"ms/op",OR10x100-,0.25,_5
