"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034562,NaN,"ms/op",OR10x100-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034929,NaN,"ms/op",OR10x100-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034927,NaN,"ms/op",OR10x100-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.035002,NaN,"ms/op",OR10x100-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034928,NaN,"ms/op",OR10x100-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034519,NaN,"ms/op",OR10x100-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.035087,NaN,"ms/op",OR10x100-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034915,NaN,"ms/op",OR10x100-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034674,NaN,"ms/op",OR10x100-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034893,NaN,"ms/op",OR10x100-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034758,NaN,"ms/op",OR10x100-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034741,NaN,"ms/op",OR10x100-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034611,NaN,"ms/op",OR10x100-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034721,NaN,"ms/op",OR10x100-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034628,NaN,"ms/op",OR10x100-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034877,NaN,"ms/op",OR10x100-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034707,NaN,"ms/op",OR10x100-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034754,NaN,"ms/op",OR10x100-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034417,NaN,"ms/op",OR10x100-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034873,NaN,"ms/op",OR10x100-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.034507,NaN,"ms/op",OR10x100-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.035558,NaN,"ms/op",OR10x100-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.096274,NaN,"ms/op",OR10x250-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.096143,NaN,"ms/op",OR10x250-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.105900,NaN,"ms/op",OR10x250-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.095930,NaN,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.097052,NaN,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.bTestGreedyCH","avgt",1,1,0.095967,NaN,"ms/op",OR10x250-,0.25,_6
